No,Code,Herbarium_number,Collector_number,Name,Corrected_name,fullCountry,Province,National_Park_or_Wildlife_Sanctuary,Location,Date,Alt,lat,lon,Note
398,CMUB,,N. Printarakul 5384,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Suthep,22-Feb-12,950 m,19.31666667,99.53333333,"on soil, mxf"
399,CMUB,,N. Printarakul 5390,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Chiang Mai,Doi Suthep-Pui National Park,near Suthep Temple,22-Feb-12,1000 m,19.31666667,99.53333333,"on soil, road side"
400,CMUB,,N. Printarakul 4243,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Chiang Mai,Doi Suthep-Pui National Park,near Sirindhorn observatory,06-Jul-11,897 m,19.3355,99.53852778,on soil
401,,,,,,,,,,,,,,
402,CMUB,,Kamolchanol Umnadkitikorn,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Pui,28-Aug-09,1600 m,,,"on soil, egf"
403,CMUB,,N. Printarakul 489,Leucobryum bowringii,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Pui,29-Apr-09,1685 m,,,"tree trunk, shade, moist, evergreen seasonal hardwood with pine forest, granit bedrock"
404,CMUB,,N. Printarakul 597,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Pui,06-May-09,1685 m,,,"tree trunk, shade, moist, evergreen seasonal hardwood with pine forest, granit bedrock"
405,CMUB,,N. Printarakul 632,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Pui,06-May-09,1685 m,,,"tree trunk, shade, moist, evergreen seasonal hardwood with pine forest, granit bedrock"
406,CMUB,,N. Printarakul 878,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Pui,13-May-09,1650 m,,,"tree trunk, shade, moist, evergreen seasonal hardwood with pine forest, granit bedrock"
407,CMUB,,N. Printarakul 891,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Pui,13-May-09,1650 m,,,"tree trunk, shade, moist, evergreen seasonal hardwood with pine forest, granit bedrock"
408,CMUB,,N. Printarakul 905,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Pui,13-May-09,1650 m,,,"tree trunk, shade, moist, evergreen seasonal hardwood with pine forest, granit bedrock"
409,CMUB,,J.F. Maxwell B-192,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Mae Hong Son,,above and west of Nong Khao Klang (Karen) village; Huay Bu Ling subdistrict,29-Oct-07,1150 m,,,"on tree trunk, partly open area in fire-daraged, degraded, primary, evergreen, seasonal hardwood + pine forest; sandstone bedrock"
410,CMUB,,J.F. Maxwell B-228,Leucobryum aduncum var. scalare,Leucobryum scalare,China,Yunnan,,"Manlin village, Xiangming Township",09-Jul-12,1325 m,,,"densely covering a tree trunk, partly open area in a tea pllantation; evergreen, seasonal, hardwood forested area; shale bedrock"
411,CMUB,,J.F. Maxwell B-199,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Rai,,"Doi Bah Sahng Soong, south side, above Bah Sahng Soong (Akha) village, c. 1.5 km north of the village; Teut Tai Subdistrict",24-Jan-09,1225 m,,,partly shaded area on a tree trunk; degraded evergreen hardwood + bamboo forest; shale bedrock
412,CMUB,,N. Printarakul 25,Leucobryum sp.,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Huay Kaew,19-May-06,,,,on soil
413,CMUB,,N. Printarakul 10,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,,Ban Mae Gumpong,12-Dec-05,,,,on tree
414,CMUB,,"Somai, Kanya & Pen 216",Leucobryum sp.,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Muang district,16-Nov-66,1290 m,,,"on base  of tree trunk, w-facing"
415,CMUB,,"S. Rattanayan, K. Santanachote, L.T. Ellis 103",Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Muang district,16-Nov-66,1685 m,,,on tree trunk
416,CMUB,,"Somai, Kanya & Students 478",Leucobryum sp.,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Chom Thong,04-Dec-99,1290 m,,,on base of tree trunk
417,CMUB,,"S. Rattanayan, K. Santanachote, L.T. Ellis 136",Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Pui,16-Nov-66,1685 m,,,on tree trunk
418,CMUB,,"Somai, Kanya & Students 475",Leucobryum sp.,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,San Ku,01-Dec-99,1550 m,,,on tree trunk
419,CMUB,,"Somai, Kanya & Pen 217",Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Muang district,27-Nov-66,1360 m,,,on base  of tree trunk
420,CMUB,,S. Kornochalert 397,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,San Ku,30-Jun-04,1600 m,,,on bark of Quercus vestita
421,CMUB,,S. Kornochalert 402,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,San Ku,30-Oct-04,1600 m,,,on bark of Vaccinium sprengelii
422,CMUB,,S. Kornochalert 400,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,San Ku,30-Oct-04,1600 m,,,on bark of Vaccinium sprengelii
423,CMUB,,S. Kornochalert 401,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,San Ku,30-Oct-04,1600 m,,,on bark of Heliciopsis terminalis
424,CMUB,,"Somjai, Kanya & Pen 259",Leucobryum sp.,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Research station of Doi Pui,14-Oct-98,1360 m,,,on bark
425,CMUB,,N. Printarakul 3002,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Inthanon National Park,Doi Inthanon,21-Jan-10,1500 m,,,on base of tree trunk
426,CMUB,,N. Printarakul 6092,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Sri Sangwan,11-Jan-13,713 m,19.33772222,99.45577778,on log
427,CMUB,,N. Printarakul 5575,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Mon Long,06-Nov-12,1427 m,19.543,99.565,on tree trunk
428,CMUB,,N. Printarakul 1319,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Muang district,21-Jun-09,1650 m,,,"on tree trunk, shade, moist, evergreen seasonal hardwood with pine forest, granite bedrock"
429,CMUB,,N. Printarakul 5095,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Pui,23-Nov-11,1680 m,19.38794444,99.48791667,on trunk
430,CMUB,,N. Printarakul 1352,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Muang district,21-Jun-09,1650 m,,,"on tree trunk, shade, moist, evergreen seasonal hardwood with pine forest, granite bedrock"
431,CMUB,,N. Printarakul 3086,Leucobryum sp.,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Sirinshorn Observatory,12-Nov-10,813 m,,,"on tree trunk, shade, moist, mixed evergreen and deciduous, seasonal hardwood with pine forest, granite bedrock"
432,CMUB,,N. Printarakul 3093,Leucobryum sp.,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Sirinshorn Observatory,12-Nov-10,813 m,,,"on tree trunk, shade, moist, mixed evergreen and deciduous, seasonal hardwood with pine forest, granite bedrock"
433,CMUB,,N. Printarakul 5389,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,Doi Suthep-Pui National Park,San Ku,22-Feb-12,1500 m,19.35,99.48333333,"on soil, road side"
434,CMUB,,K. Wongkuna  562,Leucobryum sanctum,Leucobryum sanctum,Thailand,Ranong,Namtok Ngao National Park,,09-Sep-07,61 m,,,wet rock
435,CMUB,,N. Printarakul 3379,Leucobryum aduncum var. aduncum,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Sirinshorn Observatory,20-Dec-10,835 m,,,"on tree trunk, shade, moist, mixed evergreen and deciduous, seasonal hardwood with pine forest, granite bedrock"
436,CMUB,33040,M.F. Maxwell B-206,Leucobryum aduncum var. ?,,Thailand,Chiang Rai,,"Doi Mae Salong, south side, Bah Kah Sook Jai (Akha) village; Mae Salong Nawk Subdistrict",18-Jun-10,1125 m,,,"shaded place, on a rotting, fallen tree trunk in degraded, regenerating, primary, evergreen, seasonal, hardwood forest; granite bedrock"
437,CMUB,34544,M.F. Maxwell B-218,Leucobryum/Ochobryum,,Laos,Attapeu,,"Sanam Sai, Haht Ngao Village",01-Jun-11,40 m,,,"densely covering a rotting log, mostly shaded, fire-damaged, degraded, deciduous seasonal, hardwood forest lacking bamboo; sandstone bedrock"
438,CMUB,33041,M.F. Maxwell B-205,Leucobryum aduncum var. ?,,Thailand,Chiang Rai,,"Eoi Dong Nai, south side, above Bohng Cry Village; Bohng Yaeng Subdistrict",09-Jun-10,1075 m,,,"shaded place, on a large tree trunk, primary, evergreen, seasonal, hardwood forest; upper watercatchment stream valley; metamorphic sandstone bedrock"
439,CMUB,33553,M.F. Maxwell B-214,Leucobryum aduncum var. aduncum,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,"near the base of the east side, Chang Kian Valley, adjacent to Nong Haw Stream",18-Nov-10,525 m,,,"densely covering a fallen and rotting tree trunk, shaded place near the stream; deciduous, dipterocarp-oak, seasonal, hardwood forest; granite bedrock"
440,CMUB,,Kanjana Vongkuna 28,Leucobryum sp.,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Huay Kog Ma,16-Mar-03,1341 m,,,on bark
441,CMUB,,"Kanya, Kanjana, Soonthree & Sudchit 1",Leucobryum sp.,,Thailand,Chiang Mai,,?????????????????????????????,18-Jul-05,900 m,,,???????????????
442,CMUB,,Sudchit Manachit 20,Leucobryum sp.,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Huay Kog Ma,04-Oct-04,1300 m,,,"on soil, road side"
443,CMUB,,Sudchit Manachit 14,Leucobryum sp.,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Huay Kog Ma,27-Aug-04,1270 m,,,"on soil, road side"
444,CMUB,,S. Kornochalert 767,Leucobryum sp.,,Thailand,Loei,Phu Luang Wildlife Sanctury,?????????????,26-Nov-08,1425 m,,,on bark
445,CMUB,,,Leucobryum javense var. ?,,Indonesia,Bogor,,"way to Hot Spring, Gunung Gede CBG, Cibodas Botanic Garden",06-Sep-03,,,,on Tristania laurina
446,CMUB,,,Leucobryum sp.,,Indonesia,Bogor,,"way to Hot Spring, Gunung Gede CBG, Cibodas Botanic Garden",07-Sep-03,,,,
447,CMUB,,,Leucobryum sp.,,Indonesia,Bogor,,"way to Hot Spring, Gunung Gede CBG, Cibodas Botanic Garden",07-Sep-03,,,,on rotten log
448,CMUB,37103,Y. Peou et R. Yim 43,Leucobryum aduncum var. scalare,Leucobryum scalare,Cambodia,Kompong Spen,Kirirom National Park,,05-May-12,641 m,,,on the tree along the stream of semi-evergreen forest
449,CMUB,37104,Y. Peou et R. Yim 05,Leucobryum aduncum var. scalare,Leucobryum scalare,Cambodia,Kompong Spen,Kirirom National Park,,05-May-12,614 m,,,on the rock along the stream of semi-evergreen forest
450,CMUB,37105,Y. Peou et R. Yim 13,Leucobryum bowringii,Leucobryum bowringii,Cambodia,Kompong Spen,Kirirom National Park,,05-May-12,161 m,,,on the rock along the stream of semi-evergreen forest
451,CMUB,37106,Y. Peou et R. Yim 06,Leucobryum bowringii,Leucobryum bowringii,Cambodia,Kompong Spen,Kirirom National Park,,05-May-12,614 m,,,on the rock along the stream of semi-evergreen forest
452,CMUB,37107,Y. Peou et R. Yim 27,Leucobryum javense var. ?,,Cambodia,Kompong Spen,Kirirom National Park,,05-May-12,644 m,,,on the rock along the stream of semi-evergreen forest
453,CMUB,37108,Y. Peou et R. Yim 07,Leucobryum javense var. ?,,Cambodia,Kompong Spen,Kirirom National Park,,05-May-12,623 m,,,on the rock along the stream of semi-evergreen forest
454,CMUB,,K. Santanachote,Leucobryum sp.,,Thailand,Trat,Mu Ko Chang National Park,Koh Chang,25-Oct-79,,,,on rock
455,CMUB,,"Samjai, Kanya & Pen 231",Leucobryum candidum,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Pui,14-Oct-98,1360 m,,,tree trunk
456,CMUB,,K. Saito,Leucobryum neilgherrense,Leucobryum juniperoideum,Japan,,,,18-Feb-71,,,,
457,CMUB,,K. Santanachote,Leucobryum chlorophyllosum,Leucobryum chlorophyllosum,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Pui,,,,,on Oak tree
458,CMUB,,,Leucobryum pulchrum,Leucobryum sumatranum,Malaya,,,,16-Oct-66,,,,
459,H,,Schmidt s.n.,Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Trat,Mu Ko Chang National Park,Koh Chang,,,,,
460,BKF,,Sangkhachand 375,Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Trat,Mu Ko Chang National Park,Koh Chang,,190 m,,,
461,PC,,Sangkhachand 375,Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Trat,Mu Ko Chang National Park,Koh Chang,,190 m,,,
462,AAU,,"K. Larsen, T. Smitinand & E. Warncke 1827",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Trat,,,,,,,
463,MO,,"K. Larsen, T. Smitinand & E. Warncke 1827",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Trat,,,,,,,
464,AAU,,"K. Larsen, I. Nielsen & T. Santisuk 32395",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Trat,,,,,,,
465,MO,,"K. Larsen, I. Nielsen & T. Santisuk 32395",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Trat,,,,,,,
466,BM,,A.F.G. Kerr 249,Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Nakhon Si Thammarat,,Ta Samet,27-Jan-28,20 m,,,on sandy ground
467,AAU,,"Ch. Charoenphol, K. Larsen & E. Warncke 4008",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Narathiwat,,,,,,,
468,MO,,"Ch. Charoenphol, K. Larsen & E. Warncke 4008",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Narathiwat,,,,,,,
469,AAU,,"K. Larsen, T. Santisuk & E. Warncke 1967",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Chiang Mai,,,,,,,
470,AAU,,"K. Larsen, T. Santisuk & E. Warncke 2068",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Chiang Mai,,,,,,,
471,AAU,,"K. Larsen, T. Santisuk & E. Warncke 2910",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Chiang Mai,,,,,,,
472,AAU,,"K. Larsen, T. Santisuk & E. Warncke 3102a",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Chiang Mai,,,,,,,
473,MO,,"K. Larsen, T. Santisuk & E. Warncke 1967",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Chiang Mai,,,,,,,
474,MO,,"K. Larsen, T. Santisuk & E. Warncke 2068",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Chiang Mai,,,,,,,
475,MO,,"K. Larsen, T. Santisuk & E. Warncke 2910",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Chiang Mai,,,,,,,
476,MO,,"K. Larsen, T. Santisuk & E. Warncke 3102a",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Chiang Mai,,,,,,,
477,PC,,P. Tixier s.n.,Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Phetchabun,,,,,,,
478,AAU,,"K. Larsen, I. Nielsen & T. Santisuk 30708",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Phangnga,,,,,,,
479,AAU,,"K. Larsen, I. Nielsen & T. Santisuk 30815",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Phangnga,,,,,,,
480,MO,,"K. Larsen, I. Nielsen & T. Santisuk 30708",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Phangnga,,,,,,,
481,MO,,"K. Larsen, I. Nielsen & T. Santisuk 30815",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Phangnga,,,,,,,
482,PC,,P. Tixier 3965,Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Ranong,,,18-Sep-68,,,,on sunny trunks
483,BM,,A.F.G. Kerr 248,Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Satun,Tarutao National Park,Adang,16-Jan-28,,,,on rock
484,AAU,,"K. Larsen, T. Smitinand & E. Warncke 183",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Nakhon Nayok,,,,,,,
485,AAU,,"K. Larsen, T. Smitinand & E. Warncke 354",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Nakhon Nayok,,,,,,,
486,MO,,"K. Larsen, T. Smitinand & E. Warncke 183",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Nakhon Nayok,,,,,,,
487,MO,,"K. Larsen, T. Smitinand & E. Warncke 354",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Nakhon Nayok,,,,,,,
488,AAU,,"K. Larsen, T. Santisuk & E. Warncke 3212",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Nakhon Ratchasima,,,,,,,
489,MO,,"K. Larsen, T. Santisuk & E. Warncke 3212",Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Nakhon Ratchasima,,,,,,,
490,BM,,A.F.G. Kerr 330,Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Chumphon,,Ko Tao,23-Sep-23,,,,
491,BM,,A.F.G. Kerr 351,Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Chumphon,,Ko Tao,,,,,
492,BM,,A.F.G. Kerr 172,Leucobryum aduncum var. aduncum,Leucobryum aduncum,Thailand,Chumphon,,"Ko Tao, Chumpawan, Ta Ngaw",21-Jan-27,ca. 300 m,,,on stone in evergreen forest
493,C,,s.n. 7850,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Trat,Mu Ko Chang National Park,Koh Kut,,,,,giant form
494,AAU,,"K. Larsen, I. Nielsen & T. Santisuk 32052",Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chanthaburi,Khao Khitchakut National Park,K. Kao Kichakut,26-Aug-72,150 m,12.86666667,102.1666667,
495,AAU,,"K. Larsen, T. Smitinand & E. Warncke 1695",Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chanthaburi,,,,,,,
496,AAU,,"K. Larsen, T. Smitinand & E. Warncke 1810",Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chanthaburi,,,,,,,
497,MO,,"K. Larsen, I. Nielsen & T. Santisuk 32052",Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chanthaburi,Khao Khitchakut National Park,K. Kao Kichakut,26-Aug-72,150 m,12.86666667,102.1666667,
498,MO,,"K. Larsen, T. Smitinand & E. Warncke 1695",Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chanthaburi,,,,,,,
499,MO,,"K. Larsen, T. Smitinand & E. Warncke 1810",Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chanthaburi,,,,,,,
500,BKF,,Bunnak 375,Leucobryum aduncum var. scalare,,Thailand,Trat,Mu Ko Chang National Park,Khao Nang Aen,20-Mar-55,190 m,,,on decaying log in moist
501,US,,Bunnak 375,Leucobryum aduncum var. scalare,,Thailand,Trat,Mu Ko Chang National Park,Khao Nang Aen,20-Mar-55,190 m,,,on decaying log in moist
502,C,,Sorensen et al. 6728,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Trat,,"Plain of Makam, near Chantaburi",,50-100 m,,,in dry diciduous forest
503,C,,Sorensen et al. 6777,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Trat,,"Plain of Makam, near Chantaburi",,50-100 m,,,in dry diciduous forest
504,C,,Sorensen et al. 6793 ,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Trat,,"Plain of Makam, near Chantaburi",,50-100 m,,,in dry diciduous forest
505,MO,,A. Touw 8301,Leucobryum aduncum var. scalare,,Thailand,Tak,,"Nakhon Sawan; along road Doi Musae-Mae Sod, 12 km from Doi Musae",21-Nov-65,700 m,16.66666667,98.91666667,humid evergreen forest along road; on tree trunk
506,MO,,A. Touw 9453,Leucobryum aduncum var. scalare,,Thailand,Tak,Doi Inthanon National Park,near Karen village of Sop Aep,14-Dec-65,700 m,18.5,98.58333333,narrow fringe of rather dry evergreen forest along Mae Hoi River near Sop Aep; on tree trunks
507,MO,,A. Touw 11476,Leucobryum aduncum var. scalare,,Thailand,Nakhon Si Thammarat,Khao Luang National Park,granitic massive Khao (Mt.) Luang,03-Feb-66,600 m,8.75,99.75,evergreen forest near camp I; on fallen logs
508,MO,,A. Touw 11483,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Nakhon Si Thammarat,,,03-Feb-66,,,,
509,BM,"BM000866895, BM000866900",A.F.G. Kerr 8,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Suthep,06-Sep-14,1500 m,,,
510,BM,,Smith 584,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Khun Chae National Park,Kun Tan,5/00/1933,1200 m,,,
511,BO,,Richards 5476,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Chiang Dao Wildlife Sanctuary,,08-Dec-57,1220 m,,,on tree trunks and rotten logs
512,BO,,Richards 5500,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Suthep,12-Dec-57,1680 m,,,
513,HIRO,,Ogawa 67961,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Suthep,12-Feb-58,1000 m,,,evergreen forest
514,HIRO,,Ogawa 68006,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Suthep,12-Feb-58,1000 m,,,evergreen forest
515,HIRO,,Ogawa 68007,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Suthep,12-Feb-58,1000 m,,,evergreen forest
516,HIRO,,Ogawa 68046a,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Suthep,12-Feb-58,1000-1300 m,,,evergreen forest
517,HIRO,,Yoda 67968,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Suthep,12-Feb-58,1000 m,,,evergreen forest
518,HIRO,,Yoda 67992,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Suthep,12-Feb-58,1000 m,,,evergreen forest
519,HIRO,,Yoda 68004,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Suthep,12-Feb-58,1000 m,,,evergreen forest
520,HIRO,,Yoda 68025,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Suthep,12-Feb-58,1000-1300 m,,,evergreen forest
521,HIRO,,Yoda 68035,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Suthep,12-Feb-58,1000-1300 m,,,evergreen forest
522,HIRO,,Yoda & Ogawa 67204,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Inthanon National Park,,08-Jan-58,1300 m,,,evergreen forest
523,HIRO,,Yoda & Ogawa 67205,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Inthanon National Park,,08-Jan-58,1300 m,,,evergreen forest
524,BKF,,Robbins 3564,Leucobryum aduncum var. scalare,,Thailand,Chiang Mai,Doi Inthanon National Park,valley of Phra Mawn,28-Oct-62,1128 m,,,grove of pine trees
525,BKF,,Robbins 3648,Leucobryum aduncum var. scalare,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,,,1524 m,,,Dry Evergreen Forest
526,PC,,Robbins 3564,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Inthanon National Park,valley of Phra Mawn,28-Oct-62,1128 m,,,grove of pine trees
527,PC,,Robbins 3648,Leucobryum aduncum var. scalare,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,,,1524 m,,,Dry Evergreen Forest
528,PC,,P. Tixier s.n.,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,,,,,,,
529,C,,Sorensen et al. 5762,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,,,1000 m,,,on tree trunk by small stream in evergreen forest
530,C,,Sorensen et al. 6758,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,,"Thalae Song Hong, near Trang",,,,,in evergreen forest
531,C,,Hansen et al. 11410,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,,Kawng San,,1500 m,,,
532,C,,Hansen et al. 11449,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,,"west of Bo Luang, at 5 km",,1150 m,,,epiphytic on the lower part of tree trunk
533,MO,,"K. Larsen, T. Santisuk & E. Warncke 2826",Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Chiang Mai,,,,,,,
534,MO,,A. Touw 8801,Leucobryum aduncum var. scalare,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,"Doi (Mt.) Suthep, granitic massive W of Chiengmai",30-Nov-65,1550-1600 m,18.83333333,98.91666667,Summit region of Doi Buak Ha; evergreen forest on E. slope; on tree trunks and branches
535,MO,,A. Touw 10291,Leucobryum aduncum var. scalare,,Thailand,Chiang Mai,,,,,,,
536,MO,,A. Touw 10293,Leucobryum aduncum var. scalare,,Thailand,Chiang Mai,Doi Inthanon National Park,between the Karen villages of Pha Mon and Sop Aep.,21-Dec-65,1150 m,18.58333333,98.5,hill evergreen forest rich in Pinus kharya; on tree trunks
537,C,,Hansen et al. 11543b,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Phetchabun,Phu Miang and Phu Tong Wildlife Sanctuary,Phu Miang,,,,,on rock
538,AAU,,"K. Larsen, T. Smitinand & E. Warncke 1041",Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Phetchabun,,,,,,,
539,MO,,"K. Larsen, T. Smitinand & E. Warncke 1041",Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Phetchabun,,,,,,,
